"gene","GTExN7MScountsPUBLISHED","GTExNFK9countsPUBLISHED","GTExO5YTcountsPUBLISHED","GDC2821countsPUBLISHED","GDC2828countsPUBLISHED","GDC2839countsPUBLISHED","padj","symbol","rank","rank_change"
"ENSG00000088325",391,110,148,1732,3221,2390,0.00739542546699494,"TPX2",8119,-2772
"ENSG00000206755",0,0,0,11,17,16,0.00739542546699494,"SNORA30",8120,6605
"ENSG00000226279",0,0,0,11,17,16,0.00739542546699494,"RPL12P10",8121,6839
"ENSG00000245025",3,19,31,117,149,256,0.00739542546699494,"AC107959.1",8122,12749
"ENSG00000155256",1142,773,2946,1351,972,933,0.00739580601075746,"ZFYVE27",8123,-2357
"ENSG00000151729",144,209,172,166,49,46,0.00739775619558873,"SLC25A4",8124,-3541
"ENSG00000126756",789,836,1620,676,845,1022,0.00739878136149238,"UXT",8125,1360
"ENSG00000270832",7,0,0,70,143,69,0.00739906430176243,"AC092120.2",8126,-3107
"ENSG00000161896",13,13,16,2,6,0,0.00739937944768576,"IP6K3",8127,-5637
"ENSG00000166848",1866,1552,4736,1631,1866,2266,0.00740319520499688,"TERF2IP",8128,659
"ENSG00000103942",55,54,66,330,1276,258,0.00740775069795098,"HOMER2",8129,-527
"ENSG00000168679",30,4,46,153,465,262,0.00740957393173415,"SLC16A4",8130,1053
"ENSG00000261011",1,12,6,0,0,0,0.00741252896491612,"AL136982.4",8131,NA
"ENSG00000172638",151,211,862,254,193,139,0.00743032234263318,"EFEMP2",8132,-2544
"ENSG00000268205",264,325,395,1437,1965,1917,0.00743032234263318,"AC005261.1",8133,-1732
"ENSG00000235008",0,0,0,9,13,25,0.00743932030496195,"AL023775.1",8134,1062
"ENSG00000148158",274,321,564,2169,3922,1350,0.0074472732113916,"SNX30",8135,-1377
"ENSG00000088543",132,204,68,97,54,28,0.0074477778929382,"C3orf18",8136,-2943
"ENSG00000127530",0,0,0,9,27,12,0.00744953130641038,"OR7C1",8137,6050
"ENSG00000196268",136,128,302,1176,639,1587,0.00745291051304509,"ZNF493",8138,-333
"ENSG00000180304",2106,3175,10864,2454,3240,3019,0.00745617658806748,"OAZ2",8139,-3448
"ENSG00000173898",25,15,85,224,227,436,0.00745693341002898,"SPTBN2",8140,5375
"ENSG00000178750",0,0,3,27,24,32,0.00745693341002898,"STX19",8141,1832
"ENSG00000207053",0,0,0,11,15,18,0.00746183908117291,"RNU6-937P",8142,11440
"ENSG00000088833",1647,2284,13763,2488,2525,1653,0.00746302617097384,"NSFL1C",8143,-1124
"ENSG00000177963",1495,1697,6565,1960,1921,1823,0.00746302617097384,"RIC8A",8144,-2550
"ENSG00000228451",23,9,8,133,104,307,0.00746302617097384,"SDAD1P1",8145,-1599
"ENSG00000234036",0,3,2,42,27,29,0.00746302617097384,"TXNP6",8146,6658
"ENSG00000179055",0,0,0,23,5,24,0.00746419804393712,"OR13D1",8147,1006
"ENSG00000265879",0,0,0,15,18,11,0.00746585163008192,"MIR4748",8148,6886
"ENSG00000162923",6536,4778,12244,5560,6948,6526,0.00747522582766035,"WDR26",8149,-1595
"ENSG00000225673",0,0,0,22,5,25,0.00747974728788603,"AC104164.1",8150,909
"ENSG00000230370",0,0,0,12,13,19,0.00747974728788603,"RPL23AP52",8151,3441
"ENSG00000269956",105,59,372,77,106,47,0.00748736946584093,"MKNK1-AS1",8152,-4465
"ENSG00000261399",2,0,0,13,35,54,0.00749067511437898,"AL031710.1",8153,-1392
"ENSG00000165125",2,9,7,24,123,131,0.00749418202800647,"TRPV6",8154,2310
"ENSG00000092148",586,710,2678,7320,7362,6348,0.00749987458636176,"HECTD1",8155,-1992
"ENSG00000143322",262,261,987,3159,2033,2876,0.0075012757599707,"ABL2",8156,-2054
"ENSG00000274105",4,12,0,139,134,125,0.00750325246088227,"AC084824.3",8157,-2500
"ENSG00000247735",1,0,2,26,19,31,0.00751285035765396,"AC120114.1",8158,1061
"ENSG00000154832",1545,1368,3478,2214,1456,1399,0.0075134501498461,"CXXC1",8159,-2931
"ENSG00000164953",32,4,31,197,157,467,0.00751406732299099,"TMEM67",8160,-3330
"ENSG00000175894",14,15,9,0,0,4,0.00751662726737755,"TSPEAR",8161,-1844
"ENSG00000198452",0,0,0,20,1,60,0.00751967769111436,"OR14L1P",8162,704
"ENSG00000223624",0,0,0,14,10,21,0.00752215615131527,"AL033528.1",8163,622
"ENSG00000279539",4,7,14,51,67,83,0.00753221017718133,"AC006486.2",8164,-1280
"ENSG00000235413",6,0,0,70,72,72,0.00753391558059624,"KRT18P63",8165,2991
"ENSG00000251667",0,0,0,51,28,1,0.00753391558059624,"BRCC3P1",8166,-567
"ENSG00000279569",0,0,1,19,14,26,0.00754144457657026,"AC020763.4",8167,4679
"ENSG00000082996",1253,2291,9592,1147,2552,1371,0.00754233078261885,"RNF13",8168,-601
"ENSG00000112183",4,3,36,2,0,0,0.00754708723775303,"RBM24",8169,-5926
"ENSG00000248719",2,0,0,23,24,41,0.00754708723775303,"AC021127.1",8170,11452
"ENSG00000253042",0,0,0,21,10,14,0.00754708723775303,"SNORA70",8171,964
"ENSG00000228434",4,8,18,77,66,77,0.00754804195790838,"AC004951.1",8172,4304
"ENSG00000116652",8,0,1,103,40,125,0.00754842019840361,"DLEU2L",8173,-2441
"ENSG00000166596",0,0,0,19,4,33,0.00755397590773562,"CFAP52",8174,3164
"ENSG00000138138",175,389,543,1929,1967,2434,0.00755554921499074,"ATAD1",8175,-1786
"ENSG00000008382",321,206,416,179,238,50,0.00756248905385934,"MPND",8176,4813
"ENSG00000122432",10,19,106,200,562,429,0.00756248905385934,"SPATA1",8177,3534
"ENSG00000276916",2,2,7,33,30,73,0.00756248905385934,"AL442125.2",8178,3856
"ENSG00000133818",208,421,70,73,128,19,0.00756306534717339,"RRAS2",8179,-975
"ENSG00000226987",3,1,6,17,51,89,0.00757168887155641,"AL157938.1",8180,2876
"ENSG00000103126",1709,1943,2777,2408,1260,1148,0.00757560302149359,"AXIN1",8181,-2698
"ENSG00000156011",16,20,124,432,453,281,0.00757761626675349,"PSD3",8182,6118
"ENSG00000250260",0,0,1,15,14,33,0.00759399881296518,"AC113382.2",8183,1238
"ENSG00000214102",0,0,0,11,19,14,0.00760662529912235,"WEE2",8184,980
"ENSG00000107874",539,722,2322,710,733,757,0.00760872700878752,"CUEDC2",8185,-997
"ENSG00000111358",178,160,195,848,1330,1005,0.00761170190598708,"GTF2H3",8186,-2302
"ENSG00000176893",3,27,2,0,1,1,0.00761170190598708,"OR51G2",8187,NA
"ENSG00000233597",9,4,6,77,39,104,0.00761429721336479,"AC133435.1",8188,6767
"ENSG00000198093",29,34,79,199,262,363,0.00762069750475355,"ZNF649",8189,-1999
"ENSG00000198909",3463,3680,14624,3170,5350,2042,0.00762069750475355,"MAP3K3",8190,-789
"ENSG00000251799",0,0,0,13,4,43,0.00762405951491289,"Y_RNA",8191,835
"ENSG00000255320",22,13,14,187,107,130,0.00762405951491289,"AP000759.1",8192,16855
"ENSG00000185515",88,66,324,713,1201,923,0.00762455712692984,"BRCC3",8193,-1583
"ENSG00000188693",0,0,0,11,12,22,0.00762463933759473,"CYP51A1-AS1",8194,847
"ENSG00000240823",1,2,0,35,34,20,0.00762979262335946,"RN7SL23P",8195,1886
"ENSG00000200455",0,0,0,8,20,18,0.00763174774244498,"RNU6-1112P",8196,942
"ENSG00000168264",1496,896,1423,6258,8618,8639,0.00763698310731635,"IRF2BP2",8197,-3335
"ENSG00000225907",0,0,0,24,11,11,0.00764116384785048,"RPS27P16",8198,952
"ENSG00000185621",35,23,34,112,277,584,0.00764274157226228,"LMLN",8199,-1368
"ENSG00000120500",0,0,14,126,100,57,0.00766049049007078,"ARR3",8200,2858
"ENSG00000261003",0,1,0,22,8,40,0.00766049049007078,"AL008628.1",8201,1115
"ENSG00000103245",492,444,648,450,522,380,0.00766699371591844,"CIAO3",8202,-511
"ENSG00000254633",17,0,14,0,0,0,0.00767334819003569,"AL512590.2",8203,NA
"ENSG00000078304",3959,2841,9794,3398,4561,3646,0.00767968390139117,"PPP2R5C",8204,-2049
"ENSG00000100644",9134,5316,31164,6433,10245,4175,0.00768037835482253,"HIF1A",8205,-307
"ENSG00000158805",1196,1466,2262,1759,1269,1343,0.00768229391134762,"ZNF276",8206,-1631
"ENSG00000111537",194,130,0,21,9,9,0.00768619429590941,"IFNG",8207,-2255
"ENSG00000173465",228,367,330,285,173,204,0.00768971624735493,"ZNRD2",8208,-1131
"ENSG00000165802",1805,1678,639,1044,586,440,0.00769454630659927,"NSMF",8209,-2314
"ENSG00000178449",167,276,452,215,98,226,0.0076982837694479,"COX14",8210,6623
"ENSG00000198393",140,315,124,1479,1940,2343,0.00769912352923368,"ZNF26",8211,-2253
"ENSG00000270906",0,5,9,36,72,90,0.0077039192152941,"MTND4P35",8212,17997
"ENSG00000280353",4,0,7,35,45,82,0.00771142317582228,"AC011466.4",8213,1098
"ENSG00000090889",87,16,36,333,1029,517,0.00772266756335803,"KIF4A",8214,-2304
"ENSG00000240344",110,158,327,874,1111,872,0.00772931320840241,"PPIL3",8215,9
"ENSG00000002834",5382,6022,36169,6416,7879,5381,0.00772961509003513,"LASP1",8216,-204
"ENSG00000188732",25,25,22,188,242,127,0.00773038320907126,"FAM221A",8217,2761
"ENSG00000134602",695,800,1049,3968,3953,5588,0.00773093108584476,"STK26",8218,-2782
"ENSG00000206228",3,2,2,17,53,51,0.00773474002521494,"HNRNPA1P4",8219,17984
"ENSG00000260488",0,0,0,8,27,13,0.00773474002521494,"AC007216.1",8220,923
"ENSG00000268119",10,20,14,588,50,121,0.00773630393856563,"AC010615.2",8221,7040
"ENSG00000256223",45,50,57,389,207,474,0.00774246352198039,"ZNF10",8222,-2092
"ENSG00000062598",2185,1357,11812,1868,2465,1483,0.00774476378278917,"ELMO2",8223,-544
"ENSG00000149743",227,277,645,369,251,181,0.00774738458894151,"TRPT1",8224,-4877
"ENSG00000276926",0,0,0,40,4,15,0.00774738458894151,"MIR6797",8225,10342
"ENSG00000249119",0,3,24,60,190,170,0.0077493392842396,"MTND6P4",8226,10616
"ENSG00000100024",62,33,400,41,66,36,0.00775436394395369,"UPB1",8227,-2642
"ENSG00000127081",24,63,200,798,533,636,0.00775565774270856,"ZNF484",8228,-24
"ENSG00000136261",380,329,386,2073,1823,3082,0.00776942470600735,"BZW2",8229,-3524
"ENSG00000111046",4,10,2,0,0,0,0.00778194586392108,"MYF6",8230,-4065
"ENSG00000184840",1697,2766,5022,2617,2676,2183,0.00778464741983174,"TMED9",8231,-721
"ENSG00000227409",0,0,0,10,22,13,0.00778549110283092,"ZMYM4-AS1",8232,962
"ENSG00000167220",180,82,414,135,84,138,0.00778666545994454,"HDHD2",8233,5287
"ENSG00000159733",612,535,131,295,47,39,0.00779541582079778,"ZFYVE28",8234,-1895
"ENSG00000206743",0,0,0,7,19,21,0.00779864623325447,"RNU6-484P",8235,939
"ENSG00000182057",9,0,4,83,56,101,0.00780717044816322,"OGFRP1",8236,16699
"ENSG00000214413",213,192,433,1166,1195,1466,0.00780724661128137,"BBIP1",8237,-1727
"ENSG00000248790",0,0,0,19,6,24,0.00782364666119841,"AC097103.1",8238,924
"ENSG00000256325",2,0,0,13,55,33,0.00783973751263569,"AC025423.1",8239,3368
"ENSG00000188451",2,3,1,73,83,8,0.00784100260129658,"SRP72P2",8240,1519
"ENSG00000196954",1729,4999,19425,3106,3664,3060,0.00784105509068904,"CASP4",8241,-3930
"ENSG00000277840",3,7,0,168,26,115,0.00785129080575307,"AC026368.1",8242,-679
"ENSG00000138639",191,416,4117,264,439,32,0.00785895639645382,"ARHGAP24",8243,-151
"ENSG00000257875",0,0,0,39,3,19,0.00785895639645382,"AC089998.3",8244,3073
"ENSG00000108840",3817,1880,4863,2898,1993,2665,0.00786044972975052,"HDAC5",8245,-2206
"ENSG00000224238",4,0,0,50,39,47,0.00786298371808804,"WARS2-IT1",8246,-2271
"ENSG00000234093",1,3,2,23,26,61,0.0078640398659621,"RPS15AP11",8247,16547
"ENSG00000261766",2,4,0,32,41,79,0.0078640398659621,"AC133550.3",8248,2148
"ENSG00000201863",0,0,0,19,10,15,0.00787103973874439,"AC098591.1",8249,3433
"ENSG00000173064",1470,681,1266,9353,6312,6978,0.00787761514587726,"HECTD4",8250,-1275
"ENSG00000235174",4,34,13,153,294,268,0.00788443045725244,"RPL39P3",8251,15052
"ENSG00000237054",0,0,2,20,28,25,0.00788521128061536,"PRMT5-AS1",8252,-2695
"ENSG00000092621",84,74,66,1334,226,951,0.0078884685597699,"PHGDH",8253,-855
"ENSG00000254362",0,0,0,10,45,5,0.00789044869494293,"AC011726.2",8254,4779
"ENSG00000120669",0,0,0,33,3,23,0.00789278894017782,"SOHLH2",8255,835
"ENSG00000177337",118,92,991,63,42,170,0.00789548793499048,"DLGAP1-AS1",8256,-1725
"ENSG00000163930",2158,2055,6092,2925,2472,2536,0.00790203594050225,"BAP1",8257,-2395
"ENSG00000147138",39,55,0,1180,538,1899,0.00791412186343812,"GPR174",8258,7964
"ENSG00000275772",3,18,8,2,0,0,0.00792066743722069,"AC244157.2",8259,-1732
"ENSG00000251669",10,3,6,72,49,92,0.00792561254909176,"FAM86EP",8260,-1500
"ENSG00000235085",0,2,0,29,34,21,0.00793518541540699,"AC091153.2",8261,1433
"ENSG00000254759",0,0,2,11,44,30,0.00793601646262822,"NAP1L1P1",8262,6048
"ENSG00000163322",62,112,149,421,906,759,0.00793999626628454,"ABRAXAS1",8263,-3782
"ENSG00000277579",2,2,0,27,29,46,0.00795552650464924,"AC244093.3",8264,4253
"ENSG00000049192",20,18,14,150,92,325,0.00795917458119419,"ADAMTS6",8265,-2477
"ENSG00000188315",518,564,2796,706,488,659,0.00796809622326367,"C3orf62",8266,2995
"ENSG00000204387",1451,1284,897,666,506,989,0.00798462820576534,"SNHG32",8267,10826
"ENSG00000142871",10,303,60,32,9,35,0.00798807247806499,"CCN1",8268,-4836
"ENSG00000124177",750,374,492,4423,3301,4230,0.00799166657599598,"CHD6",8269,-2337
"ENSG00000280157",4,11,91,6,7,5,0.00799363724515394,"AL359510.2",8270,-1590
"ENSG00000186160",0,0,1,20,8,40,0.00799992571861674,"CYP4Z1",8271,2973
"ENSG00000260992",5,11,6,1,1,0,0.0080035270861952,"DOCK9-DT",8272,-1067
"ENSG00000137757",57,155,469,1,70,2,0.00801116496669538,"CASP5",8273,-1747
"ENSG00000174010",184,181,417,1605,984,1102,0.00801625825047246,"KLHL15",8274,-2326
"ENSG00000234215",0,0,0,29,3,26,0.00801734868660459,"CT66",8275,845
"ENSG00000176387",2,1,0,13,58,35,0.00802659504024584,"HSD11B2",8276,8560
"ENSG00000211786",71,10,4,8,0,2,0.00802659504024584,"TRAV8-2",8277,-2390
"ENSG00000117151",532,621,3572,558,714,694,0.00802990149037128,"CTBS",8278,11298
"ENSG00000202150",0,0,0,8,23,15,0.00803409284236781,"RNU6-407P",8279,3268
"ENSG00000204304",4181,2172,7442,3585,3609,2519,0.00803601948615436,"PBX2",8280,-1374
"ENSG00000083123",106,80,55,784,553,723,0.00804617428284002,"BCKDHB",8281,-3657
"ENSG00000277452",15,1,1,59,326,140,0.00804957149592672,"RN7SL473P",8282,3042
"ENSG00000187753",0,0,4,23,30,44,0.00804999401944059,"C9orf153",8283,2670
"ENSG00000142961",546,808,6777,720,776,890,0.00805245360260948,"MOB3C",8284,-1019
"ENSG00000228665",0,0,0,11,15,17,0.00805245360260948,"BX679664.1",8285,10067
"ENSG00000204659",0,0,0,15,11,17,0.00805803381061426,"CBY3",8286,3438
"ENSG00000106077",161,189,419,131,238,155,0.00806636376855444,"ABHD11",8287,-2431
"ENSG00000279946",0,0,0,5,7,52,0.00806660255740228,"AC244034.3",8288,804
"ENSG00000133103",71,81,321,782,787,1154,0.00806817178436219,"COG6",8289,-1169
"ENSG00000279623",4,0,0,46,19,123,0.0080858884678161,"AL359697.1",8290,-1984
"ENSG00000126790",33,82,109,520,320,821,0.00808747794589146,"L3HYPDH",8291,353
"ENSG00000237483",5,0,0,43,61,72,0.00808955767340802,"RPS27AP8",8292,-526
"ENSG00000211925",0,0,0,47,2,19,0.00809434967555951,"IGHD2-8",8293,671
"ENSG00000186310",12,24,54,17,2,3,0.0081136307518932,"NAP1L3",8294,-3502
"ENSG00000138794",73,104,174,809,417,735,0.00812196571071609,"CASP6",8295,-1204
"ENSG00000258701",13,8,14,224,53,90,0.00812196571071609,"LINC00638",8296,-742
"ENSG00000196419",5187,5734,10192,5352,7066,6100,0.00812489068313707,"XRCC6",8297,-837
"ENSG00000135968",603,370,878,2763,3066,3664,0.00812777863755363,"GCC2",8298,-229
"ENSG00000221216",0,0,0,12,11,21,0.00812777863755363,"RNU6ATAC27P",8299,6791
"ENSG00000248905",217,193,1933,131,280,17,0.00813339100770545,"FMN1",8300,-1395
"ENSG00000013297",9,12,86,13,2,1,0.00814278026611541,"CLDN11",8301,-2282
"ENSG00000280739",19,20,151,467,342,661,0.00814448249249065,"EIF1B-AS1",8302,7702
"ENSG00000267526",0,0,0,6,20,22,0.00815862509805021,"AC005702.2",8303,930
"ENSG00000143190",792,317,392,3909,5046,4185,0.00815903302244774,"POU2F1",8304,-1641
"ENSG00000273444",0,0,0,8,18,19,0.00817014061864095,"AC006023.2",8305,8494
"ENSG00000165935",0,0,0,8,19,18,0.00817403512227378,"SMCO2",8306,3220
"ENSG00000272855",0,12,21,0,0,0,0.00817587856152966,"AC104458.1",8307,-2993
"ENSG00000229122",3,0,2,21,38,43,0.00818064592874897,"AGBL5-IT1",8308,7815
"ENSG00000070367",303,422,1047,2327,3769,3007,0.00818084402617032,"EXOC5",8309,-1781
"ENSG00000087266",6816,5355,20041,7420,8357,4523,0.00818084402617032,"SH3BP2",8310,-2595
"ENSG00000219384",0,0,0,11,18,14,0.00818084402617032,"AL138880.1",8311,986
"ENSG00000269091",0,4,0,78,31,39,0.00818084402617032,"AC010624.3",8312,1469
"ENSG00000272800",6,8,6,74,43,83,0.00818084402617032,"AC021851.1",8313,2548
"ENSG00000235449",5,1,0,52,33,82,0.00818229173500155,"AC098934.1",8314,3841
"ENSG00000162236",1653,1161,5911,1503,1672,1672,0.00818459690720063,"STX5",8315,-2924
"ENSG00000211445",292,1274,621,519,256,113,0.00818459690720063,"GPX3",8316,-3918
"ENSG00000225194",35,34,35,16,16,25,0.00818560909782709,"LINC00092",8317,-3175
"ENSG00000234534",0,2,4,37,28,30,0.00818751681153491,"CSNK1G2P1",8318,2313
"ENSG00000267672",4,0,0,37,43,58,0.00818926677041972,"AC010632.2",8319,-661
"ENSG00000162704",5507,9941,67284,3995,12993,2434,0.00819799732888784,"ARPC5",8320,-940
"ENSG00000131153",61,60,22,563,491,466,0.00820475225230886,"GINS2",8321,-2341
"ENSG00000164691",3711,3080,1953,1656,2255,652,0.00820716689160304,"TAGAP",8322,1155
"ENSG00000213045",9,3,12,1,0,1,0.00820789095766174,"AC097065.1",8323,1943
"ENSG00000214367",80,174,213,700,976,1456,0.00820789095766174,"HAUS3",8324,-2531
"ENSG00000186998",92,86,63,3143,78,1880,0.0082177355505056,"EMID1",8325,-202
"ENSG00000141699",1785,1580,5926,2016,2254,1861,0.00822412838826318,"RETREG3",8326,-1445
"ENSG00000160799",526,679,1172,771,654,691,0.00822412838826318,"CCDC12",8327,-4230
"ENSG00000254253",0,0,0,21,6,21,0.00822412838826318,"NACAP10",8328,926
"ENSG00000265334",2,0,0,22,31,30,0.00822412838826318,"AC130324.2",8329,-1313
"ENSG00000271717",0,0,0,8,14,24,0.00822412838826318,"AC022146.2",8330,6690
"ENSG00000174125",567,3045,15597,812,2511,771,0.00824647084788228,"TLR1",8331,-1069
"ENSG00000201435",0,0,0,10,13,21,0.00826639850633543,"RNU4-24P",8332,971
"ENSG00000168813",119,190,58,1534,842,1936,0.00826805925301688,"ZNF507",8333,-1001
"ENSG00000201900",0,0,6,29,40,55,0.00827132124882854,"RNY1P13",8334,5734
"ENSG00000207355",0,0,0,29,7,13,0.00827132124882854,"RNU6-1257P",8335,17759
"ENSG00000234303",0,0,0,20,8,17,0.00827132124882854,"CLYBL-AS1",8336,963
"ENSG00000108622",1107,891,401,488,502,324,0.00827431440055616,"ICAM2",8337,1393
"ENSG00000156453",142,89,23,42,4,1,0.00827431440055616,"PCDH1",8338,-2717
"ENSG00000247925",2,0,0,13,34,51,0.00827431440055616,"AL139807.1",8339,6475
"ENSG00000265753",1,0,0,17,17,23,0.00827431440055616,"RN7SL444P",8340,1235
"ENSG00000268798",7,5,2,63,44,93,0.00827431440055616,"AC027307.3",8341,3325
"ENSG00000198000",182,469,746,2514,2675,2986,0.00827828236002835,"NOL8",8342,-1906
"ENSG00000284240",0,0,0,2,12,57,0.00827828236002835,"LINC02801",8343,748
"ENSG00000249532",0,0,0,10,21,13,0.00828416570249257,"MIR302CHG",8344,9359
"ENSG00000267734",2,0,0,32,24,26,0.00828416570249257,"AL121989.1",8345,-1282
"ENSG00000270632",0,0,0,10,21,13,0.00828416570249257,"AL356575.1",8346,784
"ENSG00000271642",0,0,0,18,3,38,0.00828416570249257,"MARK3P1",8347,831
"ENSG00000168411",431,354,954,2638,2791,2210,0.00828431124570411,"RFWD3",8348,-2447
"ENSG00000272068",0,0,0,7,6,47,0.00828431124570411,"AL365181.2",8349,2977
"ENSG00000207008",1,0,0,24,10,28,0.00828521120167976,"SNORA54",8350,13798
"ENSG00000212242",0,0,5,40,27,39,0.00828521120167976,"RNA5SP219",8351,11183
"ENSG00000269982",49,30,74,453,164,562,0.00830809598742136,"AC018809.2",8352,-2281
"ENSG00000254531",51,51,141,60,49,55,0.00831569887420617,"FLJ20021",8353,-2660
"ENSG00000213261",2,3,3,12,52,83,0.0083164857831232,"EEF1B2P6",8354,7154
"ENSG00000252887",1,0,0,16,35,12,0.00831947993356947,"RNU6-430P",8355,6678
"ENSG00000267009",30,28,126,16,33,4,0.00832573236629128,"AC007780.1",8356,10531
"ENSG00000248449",2,0,0,13,49,35,0.00832735550742534,"PCDHGB8P",8357,3227
"ENSG00000151694",290,409,1154,2689,3024,4151,0.00833528257256121,"ADAM17",8358,-1899
"ENSG00000183258",2050,1513,3126,2184,1856,1933,0.00834282809752418,"DDX41",8359,-2218
"ENSG00000172922",638,657,952,647,595,727,0.00834881616375221,"RNASEH2C",8360,-931
"ENSG00000159915",16,27,49,265,121,206,0.00835501201983684,"ZNF233",8361,-388
"ENSG00000232846",0,0,0,16,10,17,0.00837320466169073,"SLC25A6P3",8362,966
"ENSG00000179314",8,34,12,7,0,1,0.00837714333973973,"WSCD1",8363,-3790
"ENSG00000276580",0,0,0,17,10,16,0.00837714333973973,"MIR8055",8364,967
"ENSG00000101400",187,208,78,80,45,102,0.00839733483163625,"SNTA1",8365,-3757
"ENSG00000164542",6,4,16,123,37,82,0.00839915865117795,"KIAA0895",8366,4315
"ENSG00000224019",0,0,0,20,9,15,0.00842003725385791,"RPL21P32",8367,668
"ENSG00000169925",423,302,708,1978,2574,2179,0.00843015084321251,"BRD3",8368,-1780
"ENSG00000263786",7,0,9,43,135,69,0.00843232880212438,"AC022211.1",8369,1419
"ENSG00000168229",157,465,28,116,21,20,0.00844089090051641,"PTGDR",8370,-1088
"ENSG00000239653",31,8,142,539,520,483,0.00844465504319444,"PSMD6-AS2",8371,-5565
"ENSG00000149403",114,18,3,6,10,0,0.00845177588164369,"GRIK4",8372,-1922
"ENSG00000167552",1294,4022,47978,2884,1980,4563,0.00845195325515304,"TUBA1A",8373,-860
"ENSG00000228779",4,3,0,39,61,51,0.00845195325515304,"Z69666.1",8374,-1388
"ENSG00000219665",109,101,104,559,627,879,0.00845462013476758,"ZNF433-AS1",8375,-4353
"ENSG00000157873",4381,2476,5924,2887,1892,312,0.0084557642322518,"TNFRSF14",8376,-3528
"ENSG00000279964",0,0,0,15,18,10,0.0084694219965528,"AC009949.1",8377,979
"ENSG00000260350",0,0,0,13,13,16,0.00847460158403016,"AC012173.1",8378,6862
"ENSG00000164244",242,336,727,1839,3401,1861,0.00847652995196573,"PRRC1",8379,-2043
"ENSG00000259318",0,3,0,26,36,45,0.00847906594930912,"HMGN1P1",8380,1935
"ENSG00000271410",4,0,0,48,33,57,0.00848411138137118,"AC020728.1",8381,-2418
"ENSG00000208308",0,0,0,8,15,22,0.0084861993735474,"SNORA40B",8382,943
"ENSG00000139636",1594,956,2521,1541,636,1129,0.00848899808734076,"LMBR1L",8383,-3884
"ENSG00000235695",0,0,1,23,18,15,0.00849260712478392,"HIGD2AP2",8384,1209
"ENSG00000256001",0,0,1,76,4,14,0.0084983881913807,"AC079949.1",8385,1099
"ENSG00000199536",1,1,0,19,33,22,0.00850249042520605,"RNU6-315P",8386,3303
"ENSG00000066322",1076,1382,5505,1558,1555,1259,0.00851382804647248,"ELOVL1",8387,-1333
"ENSG00000254638",0,0,0,6,41,9,0.00851382804647248,"AP002884.1",8388,846
"ENSG00000066379",125,312,842,166,156,262,0.00851444043313409,"POLR1H",8389,-984
"ENSG00000186810",243,324,42,74,53,97,0.00852737275708228,"CXCR3",8390,-1152
"ENSG00000163444",1139,817,3149,1088,1296,1062,0.00853371420304614,"TMEM183A",8391,-2161
"ENSG00000175048",111,91,46,644,819,954,0.00855055928667234,"ZDHHC14",8392,3211
"ENSG00000138750",191,276,492,1261,1679,1740,0.00855092917329416,"NUP54",8393,-1165
"ENSG00000274932",0,0,0,5,30,16,0.00856418094107812,"MIR7150",8394,3252
