"padj","gene","symbol","rank","rank_change"
5.07113051562097e-09,"ENSG00000128050","PAICS",362,345
5.3055106745501e-09,"ENSG00000123838","C4BPA",363,282
5.31426594285699e-09,"ENSG00000138778","CENPE",364,227
5.31426594285699e-09,"ENSG00000184281","TSSC4",365,349
5.31426594285699e-09,"ENSG00000231412","AC005392.2",366,806
5.48422098786332e-09,"ENSG00000171916","LGALS9C",367,467
5.51160765321088e-09,"ENSG00000197540","GZMM",368,306
5.55416509871971e-09,"ENSG00000226210","WASH8P",369,606
5.60063162798559e-09,"ENSG00000203668","CHML",370,765
5.67389021790771e-09,"ENSG00000101460","MAP1LC3A",371,488
5.67389021790771e-09,"ENSG00000167565","SERTAD3",372,241
5.67389021790771e-09,"ENSG00000170891","CYTL1",373,307
5.67389021790771e-09,"ENSG00000286616","AL008730.1",374,NA
5.6828857496594e-09,"ENSG00000141526","SLC16A3",375,325
5.80452785298997e-09,"ENSG00000059804","SLC2A3",376,282
5.81228658282346e-09,"ENSG00000152990","ADGRA3",377,6
5.83344938219569e-09,"ENSG00000196549","MME",378,183
6.00386749304822e-09,"ENSG00000054356","PTPRN",379,677
6.14010219931645e-09,"ENSG00000151131","C12orf45",380,485
6.20312407210344e-09,"ENSG00000226564","FTH1P20",381,2084
6.24306331330841e-09,"ENSG00000142669","SH3BGRL3",382,85
6.28691251859733e-09,"ENSG00000127920","GNG11",383,189
6.28691251859733e-09,"ENSG00000229140","CCDC26",384,64
6.40643537607555e-09,"ENSG00000219200","RNASEK",385,-379
6.51852385479988e-09,"ENSG00000163735","CXCL5",386,424
6.51852385479988e-09,"ENSG00000213468","FIRRE",387,-222
6.57402076071382e-09,"ENSG00000036549","ZZZ3",388,559
6.64807488949227e-09,"ENSG00000198736","MSRB1",389,237
6.72295162618712e-09,"ENSG00000101003","GINS1",390,2913
6.72295162618712e-09,"ENSG00000129657","SEC14L1",391,304
6.76192731103039e-09,"ENSG00000155850","SLC26A2",392,639
6.80263340353062e-09,"ENSG00000160588","MPZL3",393,225
6.80263340353062e-09,"ENSG00000265142","MIR133A1HG",394,-77
7.26669478477719e-09,"ENSG00000238741","SCARNA7",395,52
7.35251487098258e-09,"ENSG00000282508","LINC01002",396,560
7.45887015180399e-09,"ENSG00000163915","IGF2BP2-AS1",397,252
7.52338565358461e-09,"ENSG00000286545","AC092645.2",398,NA
7.57306215990608e-09,"ENSG00000250903","GMDS-DT",399,-115
7.72405598821586e-09,"ENSG00000094916","CBX5",400,776
7.7759990205932e-09,"ENSG00000179299","NSUN7",401,276
7.7759990205932e-09,"ENSG00000287195","AC131568.1",402,NA
7.84039191580694e-09,"ENSG00000229644","NAMPTP1",403,644
7.84039191580694e-09,"ENSG00000283208","AC001226.2",404,NA
8.00324830558878e-09,"ENSG00000185760","KCNQ5",405,848
8.17913671506669e-09,"ENSG00000109805","NCAPG",406,180
8.19986947559762e-09,"ENSG00000239213","NCK1-DT",407,35
8.21073322538976e-09,"ENSG00000115523","GNLY",408,621
8.28471662759289e-09,"ENSG00000204933","CD177P1",409,225
8.4235083245817e-09,"ENSG00000172348","RCAN2",410,991
8.4833901576748e-09,"ENSG00000281398","SNHG4",411,-191
8.82034639052101e-09,"ENSG00000118520","ARG1",412,328
9.21353850026212e-09,"ENSG00000022567","SLC45A4",413,311
9.9254623781565e-09,"ENSG00000009413","REV3L",414,317
9.92735556541151e-09,"ENSG00000225873","C3orf86",415,172
9.96536600817672e-09,"ENSG00000247081","BAALC-AS1",416,117
1.03303101940669e-08,"ENSG00000140534","TICRR",417,250
1.04886309508401e-08,"ENSG00000229154","KCNQ5-AS1",418,55
1.05046368553694e-08,"ENSG00000214357","NEURL1B",419,112
1.05046368553694e-08,"ENSG00000244617","ASPRV1",420,170
1.07593092935246e-08,"ENSG00000170677","SOCS6",421,102
1.09920508751675e-08,"ENSG00000157193","LRP8",422,861
1.10036331535558e-08,"ENSG00000149557","FEZ1",423,1774
1.12099109034973e-08,"ENSG00000077238","IL4R",424,305
1.12369767891694e-08,"ENSG00000106819","ASPN",425,85
1.12369767891694e-08,"ENSG00000165887","ANKRD2",426,519
1.14462153409409e-08,"ENSG00000116830","TTF2",427,318
1.14462153409409e-08,"ENSG00000250280","AC026124.1",428,55
1.14751406742743e-08,"ENSG00000066933","MYO9A",429,484
1.15072041684737e-08,"ENSG00000175756","AURKAIP1",430,233
1.15641866320438e-08,"ENSG00000151725","CENPU",431,244
1.15641866320438e-08,"ENSG00000170956","CEACAM3",432,364
1.18619718445368e-08,"ENSG00000104973","MED25",433,462
1.18619718445368e-08,"ENSG00000279175","AL033543.1",434,52
1.1932375199543e-08,"ENSG00000132639","SNAP25",435,971
1.20469715220988e-08,"ENSG00000007038","PRSS21",436,-39
1.20598687512898e-08,"ENSG00000115649","CNPPD1",437,249
1.22526226719372e-08,"ENSG00000129173","E2F8",438,784
1.22526226719372e-08,"ENSG00000173991","TCAP",439,671
1.22526226719372e-08,"ENSG00000175054","ATR",440,324
1.22526226719372e-08,"ENSG00000257704","INAFM1",441,187
1.24291067139371e-08,"ENSG00000153563","CD8A",442,243
1.26718243476924e-08,"ENSG00000259845","HERC2P10",443,23
1.28020889312229e-08,"ENSG00000176340","COX8A",444,-324
